workerid,proliferate.condition,item,item_type,maximality,response,slide_number,state,stim,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.item_comments,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
183,experiment_1,soda,critical,partial,TRUE,8,4,Andy drank the soda,[],36,Yes,,3,2,0.50 cents,Female,,English,,Safari,Mac,800,1280,1.645,
183,experiment_1,wing,control,partial,FALSE,9,0,Andy ate the wing,[],36,Yes,,3,2,0.50 cents,Female,,English,,Safari,Mac,800,1280,1.645,
183,experiment_1,soda,baseline,partial,TRUE,10,5,Andy drank the soda,[],36,Yes,,3,2,0.50 cents,Female,,English,,Safari,Mac,800,1280,1.645,
183,experiment_1,coffee,critical,maximal,TRUE,11,3,Andy drank the coffee,[],36,Yes,,3,2,0.50 cents,Female,,English,,Safari,Mac,800,1280,1.645,
183,experiment_1,apple,baseline,partial,TRUE,12,5,Andy ate the apple,[],36,Yes,,3,2,0.50 cents,Female,,English,,Safari,Mac,800,1280,1.645,
183,experiment_1,cookie,filler,maximal,TRUE,13,4,Andy ate the cookie,[],36,Yes,,3,2,0.50 cents,Female,,English,,Safari,Mac,800,1280,1.645,
183,experiment_1,apple,critical,partial,TRUE,14,2,Andy ate the apple,[],36,Yes,,3,2,0.50 cents,Female,,English,,Safari,Mac,800,1280,1.645,
183,experiment_1,banana,critical,maximal,TRUE,15,1,Andy ate the banana,[],36,Yes,,3,2,0.50 cents,Female,,English,,Safari,Mac,800,1280,1.645,
183,experiment_1,banana,baseline,maximal,TRUE,16,5,Andy ate the banana,[],36,Yes,,3,2,0.50 cents,Female,,English,,Safari,Mac,800,1280,1.645,
183,experiment_1,wing,filler,partial,TRUE,17,3,Andy ate the wing,[],36,Yes,,3,2,0.50 cents,Female,,English,,Safari,Mac,800,1280,1.645,
183,experiment_1,tea,control,maximal,FALSE,18,0,Andy drank the tea,[],36,Yes,,3,2,0.50 cents,Female,,English,,Safari,Mac,800,1280,1.645,
200,experiment_1,whiskey,filler,partial,TRUE,3,2,Andy drank the whiskey,[],28,Yes,,3,2,0.40,Male,,English,no,Chrome,Windows,1200,1920,1.3212666666666666,
200,experiment_1,cookie,baseline,maximal,TRUE,4,5,Andy ate the cookie,[],28,Yes,,3,2,0.40,Male,,English,no,Chrome,Windows,1200,1920,1.3212666666666666,
200,experiment_1,banana,filler,maximal,TRUE,5,4,Andy ate the banana,[],28,Yes,,3,2,0.40,Male,,English,no,Chrome,Windows,1200,1920,1.3212666666666666,
200,experiment_1,banana,control,maximal,FALSE,6,0,Andy ate the banana,[],28,Yes,,3,2,0.40,Male,,English,no,Chrome,Windows,1200,1920,1.3212666666666666,
200,experiment_1,coffee,control,maximal,FALSE,7,0,Andy drank the coffee,[],28,Yes,,3,2,0.40,Male,,English,no,Chrome,Windows,1200,1920,1.3212666666666666,
200,experiment_1,soda,critical,partial,TRUE,8,4,Andy drank the soda,[],28,Yes,,3,2,0.40,Male,,English,no,Chrome,Windows,1200,1920,1.3212666666666666,
200,experiment_1,whiskey,control,partial,FALSE,9,0,Andy drank the whiskey,[],28,Yes,,3,2,0.40,Male,,English,no,Chrome,Windows,1200,1920,1.3212666666666666,
200,experiment_1,cookie,critical,maximal,TRUE,10,3,Andy ate the cookie,[],28,Yes,,3,2,0.40,Male,,English,no,Chrome,Windows,1200,1920,1.3212666666666666,
200,experiment_1,apple,baseline,partial,TRUE,11,5,Andy ate the apple,[],28,Yes,,3,2,0.40,Male,,English,no,Chrome,Windows,1200,1920,1.3212666666666666,
200,experiment_1,tea,critical,maximal,TRUE,12,1,Andy drank the tea,[],28,Yes,,3,2,0.40,Male,,English,no,Chrome,Windows,1200,1920,1.3212666666666666,
200,experiment_1,wing,control,partial,FALSE,13,0,Andy ate the wing,[],28,Yes,,3,2,0.40,Male,,English,no,Chrome,Windows,1200,1920,1.3212666666666666,
200,experiment_1,apple,critical,partial,TRUE,14,2,Andy ate the apple,[],28,Yes,,3,2,0.40,Male,,English,no,Chrome,Windows,1200,1920,1.3212666666666666,
200,experiment_1,soda,baseline,partial,TRUE,15,5,Andy drank the soda,[],28,Yes,,3,2,0.40,Male,,English,no,Chrome,Windows,1200,1920,1.3212666666666666,
200,experiment_1,wing,filler,partial,TRUE,16,3,Andy ate the wing,[],28,Yes,,3,2,0.40,Male,,English,no,Chrome,Windows,1200,1920,1.3212666666666666,
200,experiment_1,coffee,filler,maximal,TRUE,17,1,Andy drank the coffee,[],28,Yes,,3,2,0.40,Male,,English,no,Chrome,Windows,1200,1920,1.3212666666666666,
200,experiment_1,tea,baseline,maximal,TRUE,18,5,Andy drank the tea,[],28,Yes,,3,2,0.40,Male,,English,no,Chrome,Windows,1200,1920,1.3212666666666666,
101,experiment_1,banana,baseline,maximal,TRUE,3,5,Andy ate the banana,[],29,No,,3,1,.50,Female,,English,,Chrome,Windows,1050,1680,2.0567166666666665,
101,experiment_1,tea,critical,maximal,TRUE,4,1,Andy drank the tea,[],29,No,,3,1,.50,Female,,English,,Chrome,Windows,1050,1680,2.0567166666666665,
101,experiment_1,whiskey,critical,partial,TRUE,5,4,Andy drank the whiskey,[],29,No,,3,1,.50,Female,,English,,Chrome,Windows,1050,1680,2.0567166666666665,
101,experiment_1,tea,baseline,maximal,TRUE,6,5,Andy drank the tea,[],29,No,,3,1,.50,Female,,English,,Chrome,Windows,1050,1680,2.0567166666666665,
101,experiment_1,soda,control,partial,FALSE,7,0,Andy drank the soda,[],29,No,,3,1,.50,Female,,English,,Chrome,Windows,1050,1680,2.0567166666666665,
101,experiment_1,coffee,filler,maximal,TRUE,8,2,Andy drank the coffee,[],29,No,,3,1,.50,Female,,English,,Chrome,Windows,1050,1680,2.0567166666666665,
101,experiment_1,coffee,control,maximal,FALSE,9,0,Andy drank the coffee,[],29,No,,3,1,.50,Female,,English,,Chrome,Windows,1050,1680,2.0567166666666665,
101,experiment_1,cookie,filler,maximal,TRUE,10,3,Andy ate the cookie,[],29,No,,3,1,.50,Female,,English,,Chrome,Windows,1050,1680,2.0567166666666665,
101,experiment_1,wing,filler,partial,TRUE,11,1,Andy ate the wing,[],29,No,,3,1,.50,Female,,English,,Chrome,Windows,1050,1680,2.0567166666666665,
101,experiment_1,banana,critical,maximal,TRUE,12,2,Andy ate the banana,[],29,No,,3,1,.50,Female,,English,,Chrome,Windows,1050,1680,2.0567166666666665,
101,experiment_1,apple,critical,partial,TRUE,13,3,Andy ate the apple,[],29,No,,3,1,.50,Female,,English,,Chrome,Windows,1050,1680,2.0567166666666665,
101,experiment_1,wing,control,partial,FALSE,14,0,Andy ate the wing,[],29,No,,3,1,.50,Female,,English,,Chrome,Windows,1050,1680,2.0567166666666665,
101,experiment_1,soda,filler,partial,TRUE,15,4,Andy drank the soda,[],29,No,,3,1,.50,Female,,English,,Chrome,Windows,1050,1680,2.0567166666666665,
101,experiment_1,apple,baseline,partial,TRUE,16,5,Andy ate the apple,[],29,No,,3,1,.50,Female,,English,,Chrome,Windows,1050,1680,2.0567166666666665,
101,experiment_1,cookie,control,maximal,FALSE,17,0,Andy ate the cookie,[],29,No,,3,1,.50,Female,,English,,Chrome,Windows,1050,1680,2.0567166666666665,
101,experiment_1,whiskey,baseline,partial,TRUE,18,5,Andy drank the whiskey,[],29,No,,3,1,.50,Female,,English,,Chrome,Windows,1050,1680,2.0567166666666665,
147,experiment_1,apple,control,partial,FALSE,3,0,Andy ate the apple,[],,Yes,,-1,-1,,,,,No,Chrome,Mac,900,1440,1.1037833333333331,
147,experiment_1,wing,baseline,partial,TRUE,4,5,Andy ate the wing,[],,Yes,,-1,-1,,,,,No,Chrome,Mac,900,1440,1.1037833333333331,
147,experiment_1,wing,critical,partial,TRUE,5,3,Andy ate the wing,[],,Yes,,-1,-1,,,,,No,Chrome,Mac,900,1440,1.1037833333333331,
147,experiment_1,whiskey,baseline,partial,TRUE,6,5,Andy drank the whiskey,[],,Yes,,-1,-1,,,,,No,Chrome,Mac,900,1440,1.1037833333333331,
147,experiment_1,soda,filler,partial,TRUE,7,2,Andy drank the soda,[],,Yes,,-1,-1,,,,,No,Chrome,Mac,900,1440,1.1037833333333331,
147,experiment_1,cookie,control,maximal,FALSE,8,0,Andy ate the cookie,[],,Yes,,-1,-1,,,,,No,Chrome,Mac,900,1440,1.1037833333333331,
147,experiment_1,soda,control,partial,FALSE,9,0,Andy drank the soda,[],,Yes,,-1,-1,,,,,No,Chrome,Mac,900,1440,1.1037833333333331,
147,experiment_1,apple,filler,partial,TRUE,10,3,Andy ate the apple,[],,Yes,,-1,-1,,,,,No,Chrome,Mac,900,1440,1.1037833333333331,
147,experiment_1,coffee,filler,maximal,TRUE,11,4,Andy drank the coffee,[],,Yes,,-1,-1,,,,,No,Chrome,Mac,900,1440,1.1037833333333331,
147,experiment_1,banana,critical,maximal,TRUE,12,2,Andy ate the banana,[],,Yes,,-1,-1,,,,,No,Chrome,Mac,900,1440,1.1037833333333331,
147,experiment_1,cookie,filler,maximal,TRUE,13,1,Andy ate the cookie,[],,Yes,,-1,-1,,,,,No,Chrome,Mac,900,1440,1.1037833333333331,
147,experiment_1,coffee,control,maximal,FALSE,14,0,Andy drank the coffee,[],,Yes,,-1,-1,,,,,No,Chrome,Mac,900,1440,1.1037833333333331,
147,experiment_1,banana,baseline,maximal,TRUE,15,5,Andy ate the banana,[],,Yes,,-1,-1,,,,,No,Chrome,Mac,900,1440,1.1037833333333331,
147,experiment_1,tea,baseline,maximal,TRUE,16,5,Andy drank the tea,[],,Yes,,-1,-1,,,,,No,Chrome,Mac,900,1440,1.1037833333333331,
147,experiment_1,tea,critical,maximal,TRUE,17,4,Andy drank the tea,[],,Yes,,-1,-1,,,,,No,Chrome,Mac,900,1440,1.1037833333333331,
147,experiment_1,whiskey,critical,partial,TRUE,18,1,Andy drank the whiskey,[],,Yes,,-1,-1,,,,,No,Chrome,Mac,900,1440,1.1037833333333331,
207,experiment_1,wing,critical,partial,TRUE,3,4,Andy ate the wing,[],63,Yes,,3,1,Yes,Male,,English ,No,Chrome,Linux,740,360,2.7487166666666667,
207,experiment_1,tea,control,maximal,FALSE,4,0,Andy drank the tea,[],63,Yes,,3,1,Yes,Male,,English ,No,Chrome,Linux,740,360,2.7487166666666667,
207,experiment_1,coffee,critical,maximal,TRUE,5,1,Andy drank the coffee,[],63,Yes,,3,1,Yes,Male,,English ,No,Chrome,Linux,740,360,2.7487166666666667,
207,experiment_1,apple,filler,partial,TRUE,6,1,Andy ate the apple,[],63,Yes,,3,1,Yes,Male,,English ,No,Chrome,Linux,740,360,2.7487166666666667,
207,experiment_1,whiskey,critical,partial,TRUE,7,3,Andy drank the whiskey,[],63,Yes,,3,1,Yes,Male,,English ,No,Chrome,Linux,740,360,2.7487166666666667,
207,experiment_1,apple,control,partial,FALSE,8,0,Andy ate the apple,[],63,Yes,,3,1,Yes,Male,,English ,No,Chrome,Linux,740,360,2.7487166666666667,
207,experiment_1,soda,control,partial,FALSE,9,0,Andy drank the soda,[],63,Yes,,3,1,Yes,Male,,English ,No,Chrome,Linux,740,360,2.7487166666666667,
207,experiment_1,wing,baseline,partial,TRUE,10,5,Andy ate the wing,[],63,Yes,,3,1,Yes,Male,,English ,No,Chrome,Linux,740,360,2.7487166666666667,
207,experiment_1,tea,filler,maximal,TRUE,11,3,Andy drank the tea,[],63,Yes,,3,1,Yes,Male,,English ,No,Chrome,Linux,740,360,2.7487166666666667,
207,experiment_1,banana,baseline,maximal,TRUE,12,5,Andy ate the banana,[],63,Yes,,3,1,Yes,Male,,English ,No,Chrome,Linux,740,360,2.7487166666666667,
207,experiment_1,banana,critical,maximal,TRUE,13,2,Andy ate the banana,[],63,Yes,,3,1,Yes,Male,,English ,No,Chrome,Linux,740,360,2.7487166666666667,
207,experiment_1,whiskey,baseline,partial,TRUE,14,5,Andy drank the whiskey,[],63,Yes,,3,1,Yes,Male,,English ,No,Chrome,Linux,740,360,2.7487166666666667,
207,experiment_1,coffee,baseline,maximal,TRUE,15,5,Andy drank the coffee,[],63,Yes,,3,1,Yes,Male,,English ,No,Chrome,Linux,740,360,2.7487166666666667,
207,experiment_1,cookie,filler,maximal,TRUE,16,2,Andy ate the cookie,[],63,Yes,,3,1,Yes,Male,,English ,No,Chrome,Linux,740,360,2.7487166666666667,
207,experiment_1,cookie,control,maximal,FALSE,17,0,Andy ate the cookie,[],63,Yes,,3,1,Yes,Male,,English ,No,Chrome,Linux,740,360,2.7487166666666667,
207,experiment_1,soda,filler,partial,TRUE,18,4,Andy drank the soda,[],63,Yes,,3,1,Yes,Male,,English ,No,Chrome,Linux,740,360,2.7487166666666667,
54,experiment_1,cookie,baseline,maximal,TRUE,3,5,Andy ate the cookie,[],27,Yes,,4,1,,Male,,English,,Chrome,Linux,1080,1920,1.969833333333333,
54,experiment_1,soda,control,partial,FALSE,4,0,Andy drank the soda,[],27,Yes,,4,1,,Male,,English,,Chrome,Linux,1080,1920,1.969833333333333,
54,experiment_1,cookie,critical,maximal,FALSE,5,1,Andy ate the cookie,[],27,Yes,,4,1,,Male,,English,,Chrome,Linux,1080,1920,1.969833333333333,
54,experiment_1,tea,baseline,maximal,TRUE,6,5,Andy drank the tea,[],27,Yes,,4,1,,Male,,English,,Chrome,Linux,1080,1920,1.969833333333333,
54,experiment_1,banana,filler,maximal,FALSE,7,1,Andy ate the banana,[],27,Yes,,4,1,,Male,,English,,Chrome,Linux,1080,1920,1.969833333333333,
54,experiment_1,banana,control,maximal,FALSE,8,0,Andy ate the banana,[],27,Yes,,4,1,,Male,,English,,Chrome,Linux,1080,1920,1.969833333333333,
54,experiment_1,coffee,control,maximal,FALSE,9,0,Andy drank the coffee,[],27,Yes,,4,1,,Male,,English,,Chrome,Linux,1080,1920,1.969833333333333,
54,experiment_1,coffee,filler,maximal,TRUE,10,4,Andy drank the coffee,[],27,Yes,,4,1,,Male,,English,,Chrome,Linux,1080,1920,1.969833333333333,
54,experiment_1,wing,critical,partial,TRUE,11,3,Andy ate the wing,[],27,Yes,,4,1,,Male,,English,,Chrome,Linux,1080,1920,1.969833333333333,
54,experiment_1,apple,filler,partial,FALSE,12,2,Andy ate the apple,[],27,Yes,,4,1,,Male,,English,,Chrome,Linux,1080,1920,1.969833333333333,
54,experiment_1,whiskey,critical,partial,TRUE,13,4,Andy drank the whiskey,[],27,Yes,,4,1,,Male,,English,,Chrome,Linux,1080,1920,1.969833333333333,
54,experiment_1,wing,baseline,partial,TRUE,14,5,Andy ate the wing,[],27,Yes,,4,1,,Male,,English,,Chrome,Linux,1080,1920,1.969833333333333,
54,experiment_1,whiskey,baseline,partial,TRUE,15,5,Andy drank the whiskey,[],27,Yes,,4,1,,Male,,English,,Chrome,Linux,1080,1920,1.969833333333333,
54,experiment_1,apple,control,partial,FALSE,16,0,Andy ate the apple,[],27,Yes,,4,1,,Male,,English,,Chrome,Linux,1080,1920,1.969833333333333,
54,experiment_1,tea,critical,maximal,TRUE,17,2,Andy drank the tea,[],27,Yes,,4,1,,Male,,English,,Chrome,Linux,1080,1920,1.969833333333333,
54,experiment_1,soda,filler,partial,TRUE,18,3,Andy drank the soda,[],27,Yes,,4,1,,Male,,English,,Chrome,Linux,1080,1920,1.969833333333333,
124,experiment_1,cookie,baseline,maximal,TRUE,3,5,Andy ate the cookie,[],36,Yes,,3,1,25 cents,Female,,English,none,Chrome,Linux,768,1366,1.7871,
124,experiment_1,apple,critical,partial,FALSE,4,1,Andy ate the apple,[],36,Yes,,3,1,25 cents,Female,,English,none,Chrome,Linux,768,1366,1.7871,
124,experiment_1,apple,baseline,partial,TRUE,5,5,Andy ate the apple,[],36,Yes,,3,1,25 cents,Female,,English,none,Chrome,Linux,768,1366,1.7871,
124,experiment_1,tea,baseline,maximal,TRUE,6,5,Andy drank the tea,[],36,Yes,,3,1,25 cents,Female,,English,none,Chrome,Linux,768,1366,1.7871,
124,experiment_1,soda,baseline,partial,TRUE,7,5,Andy drank the soda,[],36,Yes,,3,1,25 cents,Female,,English,none,Chrome,Linux,768,1366,1.7871,
124,experiment_1,coffee,control,maximal,FALSE,8,0,Andy drank the coffee,[],36,Yes,,3,1,25 cents,Female,,English,none,Chrome,Linux,768,1366,1.7871,
124,experiment_1,wing,filler,partial,TRUE,9,2,Andy ate the wing,[],36,Yes,,3,1,25 cents,Female,,English,none,Chrome,Linux,768,1366,1.7871,
124,experiment_1,cookie,critical,maximal,TRUE,10,4,Andy ate the cookie,[],36,Yes,,3,1,25 cents,Female,,English,none,Chrome,Linux,768,1366,1.7871,
124,experiment_1,tea,critical,maximal,TRUE,11,2,Andy drank the tea,[],36,Yes,,3,1,25 cents,Female,,English,none,Chrome,Linux,768,1366,1.7871,
124,experiment_1,whiskey,filler,partial,TRUE,12,3,Andy drank the whiskey,[],36,Yes,,3,1,25 cents,Female,,English,none,Chrome,Linux,768,1366,1.7871,
124,experiment_1,wing,control,partial,FALSE,13,0,Andy ate the wing,[],36,Yes,,3,1,25 cents,Female,,English,none,Chrome,Linux,768,1366,1.7871,
124,experiment_1,coffee,filler,maximal,FALSE,14,1,Andy drank the coffee,[],36,Yes,,3,1,25 cents,Female,,English,none,Chrome,Linux,768,1366,1.7871,
124,experiment_1,whiskey,control,partial,FALSE,15,0,Andy drank the whiskey,[],36,Yes,,3,1,25 cents,Female,,English,none,Chrome,Linux,768,1366,1.7871,
124,experiment_1,soda,critical,partial,FALSE,16,3,Andy drank the soda,[],36,Yes,,3,1,25 cents,Female,,English,none,Chrome,Linux,768,1366,1.7871,
124,experiment_1,banana,control,maximal,FALSE,17,0,Andy ate the banana,[],36,Yes,,3,1,25 cents,Female,,English,none,Chrome,Linux,768,1366,1.7871,
124,experiment_1,banana,filler,maximal,TRUE,18,4,Andy ate the banana,[],36,Yes,,3,1,25 cents,Female,,English,none,Chrome,Linux,768,1366,1.7871,
156,experiment_1,apple,baseline,partial,TRUE,3,5,Andy ate the apple,[],44,Yes,,-1,1,,Male,,,,Chrome,Windows,1080,1920,0.8673833333333333,
156,experiment_1,cookie,filler,maximal,TRUE,4,1,Andy ate the cookie,[],44,Yes,,-1,1,,Male,,,,Chrome,Windows,1080,1920,0.8673833333333333,
156,experiment_1,wing,control,partial,FALSE,5,0,Andy ate the wing,[],44,Yes,,-1,1,,Male,,,,Chrome,Windows,1080,1920,0.8673833333333333,
156,experiment_1,tea,filler,maximal,TRUE,6,3,Andy drank the tea,[],44,Yes,,-1,1,,Male,,,,Chrome,Windows,1080,1920,0.8673833333333333,
156,experiment_1,coffee,baseline,maximal,TRUE,7,5,Andy drank the coffee,[],44,Yes,,-1,1,,Male,,,,Chrome,Windows,1080,1920,0.8673833333333333,
156,experiment_1,soda,filler,partial,TRUE,8,4,Andy drank the soda,[],44,Yes,,-1,1,,Male,,,,Chrome,Windows,1080,1920,0.8673833333333333,
156,experiment_1,coffee,critical,maximal,TRUE,9,1,Andy drank the coffee,[],44,Yes,,-1,1,,Male,,,,Chrome,Windows,1080,1920,0.8673833333333333,
156,experiment_1,whiskey,critical,partial,TRUE,10,2,Andy drank the whiskey,[],44,Yes,,-1,1,,Male,,,,Chrome,Windows,1080,1920,0.8673833333333333,
156,experiment_1,banana,baseline,maximal,TRUE,11,5,Andy ate the banana,[],44,Yes,,-1,1,,Male,,,,Chrome,Windows,1080,1920,0.8673833333333333,
156,experiment_1,wing,filler,partial,TRUE,12,2,Andy ate the wing,[],44,Yes,,-1,1,,Male,,,,Chrome,Windows,1080,1920,0.8673833333333333,
156,experiment_1,cookie,control,maximal,FALSE,13,0,Andy ate the cookie,[],44,Yes,,-1,1,,Male,,,,Chrome,Windows,1080,1920,0.8673833333333333,
156,experiment_1,banana,critical,maximal,TRUE,14,3,Andy ate the banana,[],44,Yes,,-1,1,,Male,,,,Chrome,Windows,1080,1920,0.8673833333333333,
156,experiment_1,apple,critical,partial,TRUE,15,4,Andy ate the apple,[],44,Yes,,-1,1,,Male,,,,Chrome,Windows,1080,1920,0.8673833333333333,
156,experiment_1,soda,control,partial,FALSE,16,0,Andy drank the soda,[],44,Yes,,-1,1,,Male,,,,Chrome,Windows,1080,1920,0.8673833333333333,
156,experiment_1,whiskey,baseline,partial,TRUE,17,5,Andy drank the whiskey,[],44,Yes,,-1,1,,Male,,,,Chrome,Windows,1080,1920,0.8673833333333333,
156,experiment_1,tea,control,maximal,FALSE,18,0,Andy drank the tea,[],44,Yes,,-1,1,,Male,,,,Chrome,Windows,1080,1920,0.8673833333333333,
223,experiment_1,wing,filler,partial,TRUE,3,3,Andy ate the wing,[],33,Yes,,2,2,0.50,Male,,English,no,Chrome,Windows,768,1366,2.897366666666666,
223,experiment_1,soda,control,partial,FALSE,4,0,Andy drank the soda,[],33,Yes,,2,2,0.50,Male,,English,no,Chrome,Windows,768,1366,2.897366666666666,
223,experiment_1,coffee,filler,maximal,TRUE,5,2,Andy drank the coffee,[],33,Yes,,2,2,0.50,Male,,English,no,Chrome,Windows,768,1366,2.897366666666666,
223,experiment_1,soda,filler,partial,TRUE,6,4,Andy drank the soda,[],33,Yes,,2,2,0.50,Male,,English,no,Chrome,Windows,768,1366,2.897366666666666,
223,experiment_1,wing,control,partial,FALSE,7,0,Andy ate the wing,[],33,Yes,,2,2,0.50,Male,,English,no,Chrome,Windows,768,1366,2.897366666666666,
223,experiment_1,cookie,critical,maximal,TRUE,8,4,Andy ate the cookie,[],33,Yes,,2,2,0.50,Male,,English,no,Chrome,Windows,768,1366,2.897366666666666,
223,experiment_1,whiskey,critical,partial,TRUE,9,1,Andy drank the whiskey,[],33,Yes,,2,2,0.50,Male,,English,no,Chrome,Windows,768,1366,2.897366666666666,
223,experiment_1,banana,filler,maximal,FALSE,10,1,Andy ate the banana,[],33,Yes,,2,2,0.50,Male,,English,no,Chrome,Windows,768,1366,2.897366666666666,
223,experiment_1,whiskey,baseline,partial,TRUE,11,5,Andy drank the whiskey,[],33,Yes,,2,2,0.50,Male,,English,no,Chrome,Windows,768,1366,2.897366666666666,
223,experiment_1,tea,baseline,maximal,TRUE,12,5,Andy drank the tea,[],33,Yes,,2,2,0.50,Male,,English,no,Chrome,Windows,768,1366,2.897366666666666,
223,experiment_1,cookie,baseline,maximal,TRUE,13,5,Andy ate the cookie,[],33,Yes,,2,2,0.50,Male,,English,no,Chrome,Windows,768,1366,2.897366666666666,
223,experiment_1,apple,critical,partial,FALSE,14,3,Andy ate the apple,[],33,Yes,,2,2,0.50,Male,,English,no,Chrome,Windows,768,1366,2.897366666666666,
223,experiment_1,banana,control,maximal,FALSE,15,0,Andy ate the banana,[],33,Yes,,2,2,0.50,Male,,English,no,Chrome,Windows,768,1366,2.897366666666666,
